frequency_ghz,s11_db,s21_db,sample_id,measurement_id,label,data_source,preprocessing_operations
1.5,-12.656266967055116,-3.575324214579748,C01-S001,C01-S001-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.11875,-12.899577858955068,-4.943750722820644,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.1225,-12.82457795770748,-5.649539500539483,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.1262499999999998,-12.553366479215423,-5.700717512370069,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.13,-12.770244999188243,-5.49681363248417,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.13375,-13.279013685592117,-5.914659160150254,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.1375,-12.993310204943834,-4.957634954666273,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.14125,-13.728277240440756,-5.340348220358943,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.145,-13.562890123664754,-5.495824173119436,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.1487499999999997,-13.35168270741959,-5.490107553380337,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.1525,-13.24641622183287,-5.43341830063014,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.15625,-14.038751370701654,-5.948827576774743,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.16,-13.933729246935624,-5.953118392015047,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.16375,-14.040884381376822,-5.8517068258770895,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.1675,-14.189505122042778,-6.1243204190788,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.17125,-14.65020060475981,-6.297258558018984,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.175,-14.261640166226462,-6.274738337930058,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.17875,-14.923551456756606,-6.130430274284585,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.1825,-14.330411105064513,-6.078725190829068,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.1862500000000002,-14.398820518487296,-6.678553823228942,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.19,-15.127615142059227,-6.495389010652148,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.19375,-15.448435190228546,-6.5387903113321215,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.1975,-15.207289281195559,-6.9346836010104616,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.20125,-15.480651920864087,-6.5667963493093575,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.205,-15.510506319593558,-6.77164794892308,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.20875,-15.53763976695473,-7.0397657615780584,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.2125,-15.95492736255375,-6.995254571627674,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.21625,-15.280762502955131,-6.811699202806437,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.2199999999999998,-16.064017834063893,-6.761116175573548,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.22375,-15.673525960524868,-6.964249690691953,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.2275,-16.29174364388372,-6.631906905068161,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.23125,-16.064145934318628,-6.858438025370104,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.235,-15.991537735316841,-7.02325734031582,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.23875,-16.115706938834865,-7.346047740054475,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.2424999999999997,-16.24765722648929,-6.919872325707377,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.24625,-16.31963987828436,-7.381864011070702,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.25,-16.279354411093795,-7.016360578546584,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.25375,-16.3311326355799,-7.772705883353688,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.2575,-15.986243755992037,-7.287876495421401,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.26125,-15.481465580143002,-7.481160112130788,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.265,-15.855858903206126,-7.184392921934194,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.26875,-15.706963274888396,-7.449330785914002,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.2725,-15.47355263578612,-7.032223511758232,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.27625,-15.837836528158174,-6.88172478169462,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.2800000000000002,-16.14120430477076,-7.1008914624887165,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.28375,-15.490770265898771,-6.96971081626781,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.2875,-15.122538083609745,-6.78592285951346,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.29125,-14.660126798001796,-6.793894400886032,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.295,-15.439387955303907,-6.40196633065307,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.29875,-14.696413432176971,-6.832257620934597,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.3025,-14.828890009382935,-6.4810254473183635,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.30625,-14.905297367913679,-6.490024405067659,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.31,-14.985192757454895,-6.8769801141899025,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.3137499999999998,-14.731182190462288,-6.418929992187835,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.3175,-14.270992595576866,-6.406163093223078,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.32125,-13.965844816931094,-6.450379705628718,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.325,-15.042682963035357,-5.854865463377217,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.32875,-13.96767117575223,-5.9225344979818955,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.3325,-14.192905376612785,-6.366011754822816,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.3362499999999997,-14.067860405850508,-5.984417971429548,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.34,-13.705397017442834,-5.9141685789557,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.34375,-13.164160421740325,-6.015391034234053,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.3475,-13.869557710758981,-6.273532219074333,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.35125,-13.600120518850277,-6.1999864821935295,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.355,-13.964750785940401,-5.807971545873196,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.35875,-13.284577032062852,-5.7780136847237715,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.3625,-13.550382041853148,-5.934831400445219,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.36625,-12.800934254891544,-5.518866083223247,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.37,-13.099008516406771,-5.446094091450506,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.37375,-13.228282221516748,-5.4202683102558975,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.3775,-13.165117857495028,-5.391991771338797,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.38125,-12.914315622399767,-5.726474194076532,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.385,-12.760347221264958,-6.018363659078086,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.38875,-13.264578263099311,-5.751881308608993,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.3925,-12.90693663939967,-5.679673026614512,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.39625,-12.81363149536094,-5.781899676515877,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.4,-12.701730608365853,-5.701776865601626,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.40375,-12.327707611675608,-5.86821234418589,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.4074999999999998,-13.10303383739123,-5.400800051034087,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.41125,-12.346110072242258,-5.163623268951595,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.415,-12.48257567062238,-4.9656158320447625,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.41875,-12.7016420710631,-5.461276288364525,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.4225,-12.272136917074127,-5.546226798971089,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.42625,-12.591914536853611,-5.498682364483284,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.4299999999999997,-12.98480085393468,-5.148444533867493,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.43375,-13.436444397693847,-5.138322819532904,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.4375,-12.737459241846064,-5.50498926911439,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.44125,-12.502999543249674,-5.145154748662083,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.445,-12.256368384956573,-5.382340887620387,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.44875,-12.097699810784706,-5.585188244586777,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.4525,-12.324160223460588,-5.433671159433021,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.45625,-12.64043782729552,-4.976066156679624,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.46,-12.303005587478571,-5.2001761992413735,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.46375,-12.226535086115678,-5.4838989587332465,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.4675,-11.612737034656858,-5.126517320716847,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.47125,-11.94062924747387,-5.169635127662856,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.475,-12.579024022698011,-5.405160505499304,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.47875,-12.151721399621978,-5.5000439839962025,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.4825,-11.824112248207365,-5.577940756244728,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.48625,-12.003339933123423,-5.696532064854907,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.49,-12.474096963654564,-5.44989746310961,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.49375,-11.719520362897489,-5.3267935009514815,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.4975,-11.834855901800967,-4.973295539888901,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5012499999999998,-11.970643208462194,-5.069816303117397,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.505,-12.145923964755399,-5.212721963929128,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.50875,-11.58133724530388,-5.702187714219072,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5125,-12.411736487441942,-5.174561626612011,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.51625,-12.316935842105215,-5.6336640503881235,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.52,-12.055163647169426,-5.022916137196307,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5237499999999997,-11.729090520125364,-5.0102701638507074,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5275,-12.215055818374905,-5.208979142985544,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.53125,-11.956372921425132,-5.020174263961931,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.535,-11.88358364784771,-4.968301062185025,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5387500000000003,-11.667571974134365,-5.181394953970092,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5425,-11.84408146971134,-5.238952450457364,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5462499999999997,-11.83466628339282,-5.5200884071508245,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.55,-11.95741682735445,-5.283955482564641,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.55375,-11.413132384723413,-5.436023070266495,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5575,-11.537336219822297,-5.437103398282184,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5612500000000002,-11.544801079160889,-5.3706412358449125,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.565,-11.963277166033444,-5.66531626597402,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5687499999999996,-11.882816007475004,-4.959882682704105,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5725,-11.586484022748813,-5.143310949431967,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.57625,-11.907184629417875,-4.918757725608432,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.58,-12.011507454289767,-5.006927857914791,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.58375,-11.650568170333468,-5.082205694631397,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5875,-12.134072846596833,-5.014318017239269,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.59125,-11.80983649151977,-5.172161528313643,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5949999999999998,-11.485254020334471,-4.898934219241004,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.59875,-11.715724481269456,-5.338589892249512,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6025,-12.080064333681197,-5.225412051575059,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.60625,-11.630791551203604,-5.292066291016571,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.61,-11.959327435557359,-4.745511424632826,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.61375,-11.531319067328505,-5.385755814319792,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6174999999999997,-11.637526778488022,-4.929430389126666,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.62125,-11.898677084143003,-5.569836280658614,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.625,-12.022511302061996,-5.222373317284233,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.62875,-12.053825643721547,-5.293397270364461,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6325000000000003,-11.021889245680535,-5.49767968464148,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.63625,-12.48399780113164,-5.414393942554716,C03-S003,C03-S003-M01,High Fracture Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
